Product Type: Litetrack 330 TL
Product ID: 962
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2021-05-27 7:11:06 PM,51.3430750,-114.3783208,1241.72,65,24.0,1.2,6,GPS Schedule
2021-05-27 7:15:11 PM,51.3430926,-114.3785432,1274.74,9,24.0,1.4,5,GPS Schedule
2021-05-27 7:20:10 PM,51.3431844,-114.3783492,1246.07,8,24.0,1.2,6,GPS Schedule
2021-05-27 7:25:08 PM,51.3431157,-114.3782959,1249.63,6,24.0,1.2,5,GPS Schedule
2021-05-27 7:30:09 PM,51.3431486,-114.3783682,1240.29,8,24.0,1.2,5,GPS Schedule
2021-05-27 7:36:10 PM,51.3267246,-114.3822247,0.19,70,24.5,8,3,GPS Schedule
2021-05-27 7:41:10 PM,51.3279659,-114.3817932,-0.18,70,25.0,6,3,GPS Schedule
2021-05-27 7:46:02 PM,51.3425422,-114.3784436,1207.19,61,24.5,6.4,5,GPS Schedule
2021-05-27 7:50:02 PM,51.3428496,-114.3784362,1228.49,1,24.0,5.2,4,GPS Schedule
2021-05-27 7:56:10 PM,0.0000000,0.0000000,0.00,70,23.5,0,0,GPS Schedule
2021-05-27 8:01:10 PM,0.0000000,0.0000000,0.00,70,23.5,0,0,GPS Schedule
2021-05-27 8:06:10 PM,0.0000000,0.0000000,0.00,70,24.0,0,0,GPS Schedule
2021-05-27 8:11:10 PM,51.3381846,-114.3775804,162.06,70,24.0,2.8,4,GPS Schedule
2021-05-27 8:16:10 PM,0.0000000,0.0000000,0.00,70,24.5,0,0,GPS Schedule
2021-05-27 8:21:10 PM,51.3347662,-114.3742907,0.18,70,25.0,3,3,GPS Schedule
2021-05-27 8:26:10 PM,0.0000000,0.0000000,0.00,70,25.0,0,0,GPS Schedule
2021-05-27 8:31:10 PM,0.0000000,0.0000000,0.00,70,25.0,0,0,GPS Schedule
2021-05-27 8:36:10 PM,51.3495226,-114.3606488,-0.50,70,25.5,5.8,3,GPS Schedule
2021-05-27 8:41:03 PM,51.3430960,-114.3784670,1259.06,62,25.0,1.6,6,GPS Schedule
2021-05-27 8:45:09 PM,51.3431243,-114.3784885,1269.35,8,24.0,3.8,4,GPS Schedule
2021-05-27 8:50:33 PM,51.3432536,-114.3781830,1257.84,32,23.0,8,5,GPS Schedule
2021-05-27 8:55:11 PM,51.3430961,-114.3783780,1261.61,10,22.5,8,5,GPS Schedule
2021-05-27 9:00:13 PM,51.3436159,-114.3775467,1212.79,12,22.0,7.8,5,GPS Schedule
2021-05-27 9:05:24 PM,51.3430848,-114.3788230,1228.04,22,22.0,7.4,5,GPS Schedule
2021-05-27 9:10:09 PM,51.3430597,-114.3786427,1241.80,7,21.5,7,5,GPS Schedule
2021-05-27 9:15:07 PM,51.3429510,-114.3786939,1245.08,5,20.5,6.4,5,GPS Schedule
2021-05-27 9:20:08 PM,51.3431007,-114.3785808,1235.59,6,20.5,6,5,GPS Schedule
2021-05-27 9:25:04 PM,51.3427233,-114.3784570,1271.74,3,20.5,5.8,4,GPS Schedule
2021-05-27 9:31:06 PM,51.3430554,-114.3784766,1262.68,49,21.5,1.2,6,GPS Schedule
2021-05-27 9:35:01 PM,51.3430421,-114.3782824,1312.53,0,22.5,2.2,5,GPS Schedule
2021-05-27 9:40:07 PM,51.3432057,-114.3784967,1154.54,6,23.0,2.4,5,GPS Schedule
2021-05-27 9:45:06 PM,51.3432060,-114.3783493,1136.58,5,23.5,1.4,5,GPS Schedule
2021-05-27 9:51:07 PM,51.3417063,-114.3693690,4.84,70,24.5,7.6,4,GPS Schedule
2021-05-27 9:56:10 PM,0.0000000,0.0000000,0.00,70,25.0,0,0,GPS Schedule
2021-05-27 10:00:33 PM,51.3430854,-114.3785297,1234.39,32,25.0,2.6,5,GPS Schedule
2021-05-27 10:05:10 PM,51.3430845,-114.3786145,1275.46,9,25.5,2.4,5,GPS Schedule
2021-05-27 10:10:16 PM,51.3428924,-114.3785350,1260.54,15,26.0,2.4,5,GPS Schedule
2021-05-27 10:15:12 PM,51.3429878,-114.3785334,1231.55,11,26.0,3,4,GPS Schedule
2021-05-27 10:21:10 PM,51.3456480,-114.3763220,1.09,70,26.5,2.4,4,GPS Schedule
2021-05-27 10:26:10 PM,51.3416406,-114.3771966,966.02,70,27.0,4.4,4,GPS Schedule
2021-05-27 10:30:33 PM,51.3430807,-114.3785111,1273.23,32,26.5,2.2,5,GPS Schedule
2021-05-27 10:35:15 PM,51.3430430,-114.3785093,1318.85,14,26.0,3.6,4,GPS Schedule
2021-05-27 10:41:07 PM,51.3431131,-114.3785361,1275.47,70,25.5,3.8,4,GPS Schedule
2021-05-27 10:46:10 PM,51.3438314,-114.3789854,1187.20,70,25.5,4.6,4,GPS Schedule
2021-05-27 10:51:10 PM,51.3438190,-114.3790318,1189.58,70,26.0,4.8,4,GPS Schedule
2021-05-27 10:56:09 PM,51.3431056,-114.3785918,1268.46,70,26.0,4.6,4,GPS Schedule
2021-05-27 11:01:10 PM,51.3431046,-114.3785967,1282.63,70,26.5,4.4,4,GPS Schedule
2021-05-27 11:06:10 PM,51.3437238,-114.3818277,-0.54,70,25.0,5,3,GPS Schedule
2021-05-27 11:11:10 PM,51.3430106,-114.3784199,1278.19,70,24.0,6,4,GPS Schedule
2021-05-27 11:16:06 PM,51.3432290,-114.3784338,1274.12,64,23.5,3,5,GPS Schedule
2021-05-27 11:20:13 PM,51.3430263,-114.3783541,1238.38,11,22.5,2.8,5,GPS Schedule
2021-05-27 11:25:02 PM,51.3424718,-114.3784155,1359.44,0,22.0,2.8,5,GPS Schedule
2021-05-27 11:30:05 PM,51.3437097,-114.3788530,1233.89,4,21.0,2.8,4,GPS Schedule
2021-05-27 11:36:10 PM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-27 11:41:10 PM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-27 11:46:10 PM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2021-05-27 11:51:10 PM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2021-05-27 11:56:10 PM,51.3587143,-114.3800870,-0.03,70,20.5,5.6,3,GPS Schedule
2021-05-28 12:00:59 AM,51.3429590,-114.3785920,1267.41,58,21.0,1.6,6,GPS Schedule
2021-05-28 12:05:06 AM,51.3430812,-114.3786000,1251.42,5,21.0,1.6,6,GPS Schedule
2021-05-28 12:10:06 AM,51.3430224,-114.3787143,1277.14,5,21.5,1.6,6,GPS Schedule
2021-05-28 12:15:06 AM,51.3430752,-114.3787474,1268.59,4,22.0,1.6,6,GPS Schedule
2021-05-28 12:20:04 AM,51.3431146,-114.3788273,1300.95,3,22.5,1.8,5,GPS Schedule
2021-05-28 12:25:01 AM,51.3428325,-114.3786941,1247.94,0,22.0,2.4,5,GPS Schedule
2021-05-28 12:30:01 AM,51.3432286,-114.3786501,1174.27,0,21.5,2.4,5,GPS Schedule
2021-05-28 12:35:03 AM,51.3429169,-114.3787341,1339.04,2,21.0,1.6,5,GPS Schedule
2021-05-28 12:40:02 AM,51.3430590,-114.3784050,1222.66,0,21.0,2.6,5,GPS Schedule
2021-05-28 12:45:04 AM,51.3431508,-114.3787681,1208.08,3,20.5,2.2,4,GPS Schedule
2021-05-28 12:55:44 AM,51.3431537,-114.3784805,1306.43,42,21.5,3,5,GPS Schedule
2021-05-28 1:00:02 AM,51.3430438,-114.3784967,1244.50,1,20.5,2.8,4,GPS Schedule
2021-05-28 1:05:41 AM,51.3430391,-114.3785087,1260.28,39,20.0,2.2,5,GPS Schedule
2021-05-28 1:10:10 AM,51.3428909,-114.3786474,1213.29,8,20.0,2.2,5,GPS Schedule
2021-05-28 1:15:03 AM,51.3427990,-114.3786986,1218.91,2,20.0,3.4,4,GPS Schedule
2021-05-28 1:21:10 AM,51.3490545,-114.3833227,78.29,70,21.0,2.8,4,GPS Schedule
2021-05-28 1:25:35 AM,51.3429528,-114.3785124,1259.00,34,20.5,3.4,5,GPS Schedule
2021-05-28 1:30:08 AM,51.3435059,-114.3785743,1235.38,7,20.5,3.8,4,GPS Schedule
2021-05-28 1:36:10 AM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-28 1:41:00 AM,51.3283045,-114.3805959,0.41,70,21.0,12.4,3,GPS Schedule
2021-05-28 1:46:10 AM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-28 1:51:10 AM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-28 1:56:10 AM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-28 2:01:07 AM,51.3412229,-114.3794009,931.48,70,21.0,3.6,4,GPS Schedule
2021-05-28 2:06:10 AM,51.3421618,-114.3791459,1086.10,70,21.0,3.4,4,GPS Schedule
2021-05-28 2:11:10 AM,51.3429259,-114.3785918,1243.47,70,21.0,4.4,4,GPS Schedule
2021-05-28 2:16:10 AM,51.3405195,-114.3860008,0.34,70,21.0,3.8,3,GPS Schedule
2021-05-28 2:21:10 AM,51.3406720,-114.3869567,-0.43,70,20.5,3.6,3,GPS Schedule
2021-05-28 2:26:07 AM,51.3488525,-114.3780575,0.22,70,20.5,4.8,3,GPS Schedule
2021-05-28 2:31:10 AM,51.3536364,-114.3705827,-0.29,70,21.0,7,3,GPS Schedule
2021-05-28 2:36:10 AM,51.3430800,-114.3785818,1216.94,70,20.5,4.2,4,GPS Schedule
2021-05-28 2:41:10 AM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-28 2:46:10 AM,51.3323647,-114.3848913,0.09,70,20.5,5.2,3,GPS Schedule
2021-05-28 2:51:10 AM,51.3496140,-114.3756509,0.33,70,20.0,3.6,3,GPS Schedule
2021-05-28 2:56:01 AM,51.3430286,-114.3784211,1284.27,59,19.5,1.2,6,GPS Schedule
2021-05-28 3:00:10 AM,51.3430278,-114.3783523,1289.46,9,19.0,1.2,6,GPS Schedule
2021-05-28 3:05:06 AM,51.3433921,-114.3784963,1141.79,4,18.5,3.4,5,GPS Schedule
2021-05-28 3:10:03 AM,51.3423345,-114.3782029,1338.38,2,17.5,3.2,5,GPS Schedule
2021-05-28 3:15:07 AM,51.3429366,-114.3786396,1271.97,5,16.5,1.2,6,GPS Schedule
2021-05-28 3:20:01 AM,51.3431445,-114.3786441,1276.52,0,15.5,1.8,5,GPS Schedule
2021-05-28 3:25:04 AM,51.3431276,-114.3785506,1301.07,3,15.0,1.8,5,GPS Schedule
2021-05-28 3:30:07 AM,51.3430800,-114.3786463,1255.36,5,14.5,1.2,6,GPS Schedule
2021-05-28 3:35:04 AM,51.3430769,-114.3786227,1260.76,3,14.0,2,5,GPS Schedule
2021-05-28 3:40:03 AM,51.3429931,-114.3786026,1265.66,1,14.0,2.4,5,GPS Schedule
2021-05-28 3:45:03 AM,51.3426350,-114.3790429,1301.38,2,13.5,2.4,5,GPS Schedule
2021-05-28 3:50:03 AM,51.3426103,-114.3792444,1267.72,2,13.0,2.8,4,GPS Schedule
2021-05-28 3:56:10 AM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 4:01:10 AM,51.3428450,-114.3827173,-0.45,70,12.5,3,3,GPS Schedule
2021-05-28 4:05:33 AM,51.3423300,-114.3791462,1260.66,32,11.5,1.2,5,GPS Schedule
2021-05-28 4:10:12 AM,51.3423010,-114.3791817,1247.87,10,11.0,1.2,5,GPS Schedule
2021-05-28 4:15:03 AM,51.3423182,-114.3791770,1255.30,1,11.0,1.2,5,GPS Schedule
2021-05-28 4:20:04 AM,51.3422830,-114.3791975,1272.53,3,11.0,1.2,5,GPS Schedule
2021-05-28 4:25:44 AM,51.3423538,-114.3791995,1250.85,43,11.5,2,4,GPS Schedule
2021-05-28 4:30:36 AM,51.3422696,-114.3791842,1250.66,34,12.0,1.6,5,GPS Schedule
2021-05-28 4:35:02 AM,51.3422477,-114.3792009,1259.01,1,11.5,1.6,4,GPS Schedule
2021-05-28 4:41:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 4:46:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 4:51:10 AM,51.3425144,-114.3790129,1253.21,70,12.0,5.2,4,GPS Schedule
2021-05-28 4:55:59 AM,51.3425128,-114.3792005,1257.19,57,12.0,2,5,GPS Schedule
2021-05-28 5:00:03 AM,51.3420499,-114.3792783,1363.71,2,11.0,2,5,GPS Schedule
2021-05-28 5:05:06 AM,51.3423547,-114.3790721,1328.89,4,11.0,2.2,5,GPS Schedule
2021-05-28 5:10:11 AM,51.3422779,-114.3792174,1367.74,10,11.0,2.4,4,GPS Schedule
2021-05-28 5:16:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 5:21:04 AM,51.3426305,-114.3790102,1242.87,63,12.0,3,5,GPS Schedule
2021-05-28 5:25:04 AM,51.3425799,-114.3790839,1244.82,3,11.5,2.8,5,GPS Schedule
2021-05-28 5:31:10 AM,51.3491167,-114.3709915,-0.24,70,12.0,2.8,3,GPS Schedule
2021-05-28 5:36:10 AM,51.3426426,-114.3793737,1255.88,70,12.0,4.8,4,GPS Schedule
2021-05-28 5:41:10 AM,51.3424792,-114.3790809,1278.11,70,12.0,3,4,GPS Schedule
2021-05-28 5:46:14 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 5:51:15 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 5:56:05 AM,51.3424276,-114.3791579,1251.97,63,12.5,1.8,5,GPS Schedule
2021-05-28 6:00:05 AM,51.3425566,-114.3790321,1277.62,4,12.5,1.6,5,GPS Schedule
2021-05-28 6:06:10 AM,51.3421290,-114.3803285,953.27,70,13.5,1.6,4,GPS Schedule
2021-05-28 6:11:10 AM,51.3423346,-114.3791358,1287.14,70,14.0,3.6,4,GPS Schedule
2021-05-28 6:16:10 AM,51.3435208,-114.4028916,-0.41,70,15.0,5.6,3,GPS Schedule
2021-05-28 6:21:10 AM,51.3426988,-114.3798232,1207.34,70,15.0,3.6,4,GPS Schedule
2021-05-28 6:26:10 AM,51.3427625,-114.3801387,1181.18,70,15.5,3.8,4,GPS Schedule
2021-05-28 6:31:10 AM,51.3428664,-114.3803712,1161.69,70,15.5,4,4,GPS Schedule
2021-05-28 6:35:33 AM,51.3425088,-114.3789822,1275.48,32,15.5,2.8,5,GPS Schedule
2021-05-28 6:40:12 AM,51.3424806,-114.3791495,1253.65,10,15.0,2.6,5,GPS Schedule
2021-05-28 6:45:02 AM,51.3425178,-114.3789536,1268.27,1,15.0,3.4,4,GPS Schedule
2021-05-28 6:51:03 AM,51.3425283,-114.3789630,1259.65,62,15.5,1.2,6,GPS Schedule
2021-05-28 6:55:10 AM,51.3428463,-114.3789559,1301.77,9,14.5,3.6,5,GPS Schedule
2021-05-28 7:00:33 AM,51.3426976,-114.3791899,1289.40,32,13.5,2,5,GPS Schedule
2021-05-28 7:06:10 AM,51.3426630,-114.3792392,1222.05,69,13.5,1.6,6,GPS Schedule
2021-05-28 7:10:03 AM,51.3425487,-114.3792215,1342.35,2,13.0,2.2,5,GPS Schedule
2021-05-28 7:15:03 AM,51.3429434,-114.3799832,1089.52,2,12.5,2.2,5,GPS Schedule
2021-05-28 7:20:03 AM,51.3427501,-114.3794393,1181.01,2,13.0,2.4,5,GPS Schedule
2021-05-28 7:25:05 AM,51.3420820,-114.3786650,1433.84,3,13.0,1.8,6,GPS Schedule
2021-05-28 7:30:04 AM,51.3424189,-114.3790008,1335.98,2,13.5,2.6,5,GPS Schedule
2021-05-28 7:35:03 AM,51.3430824,-114.3796521,1136.06,2,14.0,1.8,5,GPS Schedule
2021-05-28 7:40:03 AM,51.3430180,-114.3791804,1212.22,2,14.5,2.4,5,GPS Schedule
2021-05-28 7:45:06 AM,51.3426792,-114.3790507,1255.19,4,15.0,2.4,5,GPS Schedule
2021-05-28 7:50:08 AM,51.3424827,-114.3791474,1285.48,7,15.0,1.8,5,GPS Schedule
2021-05-28 7:56:02 AM,51.3426682,-114.3791197,1267.69,61,15.5,1.2,6,GPS Schedule
2021-05-28 8:00:07 AM,51.3424743,-114.3790102,1333.61,5,15.0,1.6,5,GPS Schedule
2021-05-28 8:05:13 AM,51.3424499,-114.3790167,1274.31,11,14.5,1.8,5,GPS Schedule
2021-05-28 8:10:05 AM,51.3424837,-114.3789124,1293.07,3,14.0,1,7,GPS Schedule
2021-05-28 8:15:04 AM,51.3424313,-114.3792443,1223.47,2,14.0,1,6,GPS Schedule
2021-05-28 8:20:05 AM,51.3424431,-114.3792287,1217.29,3,14.0,1.4,6,GPS Schedule
2021-05-28 8:25:46 AM,51.3425571,-114.3789690,1262.21,44,15.0,1,5,GPS Schedule
2021-05-28 8:30:53 AM,51.3425089,-114.3789561,1274.18,52,15.0,1,6,GPS Schedule
2021-05-28 8:35:09 AM,51.3425166,-114.3791366,1277.34,7,14.5,3.2,5,GPS Schedule
2021-05-28 8:40:26 AM,51.3424345,-114.3787447,1265.44,24,14.5,1.8,5,GPS Schedule
2021-05-28 8:45:06 AM,51.3424579,-114.3791297,1286.41,5,14.0,3,5,GPS Schedule
2021-05-28 8:50:39 AM,51.3425573,-114.3791730,1239.14,38,14.0,2.8,5,GPS Schedule
2021-05-28 8:56:10 AM,51.3424884,-114.3788850,1288.82,70,14.5,3.4,4,GPS Schedule
2021-05-28 9:01:10 AM,0.0000000,0.0000000,0.00,70,14.0,0,0,GPS Schedule
2021-05-28 9:06:10 AM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 9:11:10 AM,0.0000000,0.0000000,0.00,70,11.5,0,0,GPS Schedule
2021-05-28 9:16:10 AM,51.3431810,-114.3778459,0.38,70,10.5,3,3,GPS Schedule
2021-05-28 9:21:10 AM,51.3366262,-114.3838027,-0.18,70,10.0,3,3,GPS Schedule
2021-05-28 9:26:05 AM,51.3424434,-114.3790200,1245.44,63,9.0,4.4,5,GPS Schedule
2021-05-28 9:30:02 AM,51.3423713,-114.3792638,1272.35,1,9.0,4.2,4,GPS Schedule
2021-05-28 9:35:33 AM,51.3422943,-114.3793708,1274.08,32,8.5,3.8,5,GPS Schedule
2021-05-28 9:40:17 AM,51.3422977,-114.3793269,1277.61,11,8.5,3.6,5,GPS Schedule
2021-05-28 9:45:03 AM,51.3424656,-114.3792932,1258.83,2,8.5,3.6,4,GPS Schedule
2021-05-28 9:51:10 AM,51.3863606,-114.3415458,-0.13,70,9.5,21,3,GPS Schedule
2021-05-28 9:55:33 AM,51.3423097,-114.3793328,1277.83,32,9.0,2.6,5,GPS Schedule
2021-05-28 10:00:55 AM,51.3421683,-114.3794744,1277.61,54,9.0,40.4,3,GPS Schedule
2021-05-28 10:05:33 AM,51.3422059,-114.3792262,1289.63,32,9.5,2.6,5,GPS Schedule
2021-05-28 10:11:10 AM,51.3422107,-114.3794827,1289.20,70,10.0,3.2,3,GPS Schedule
2021-05-28 10:16:10 AM,0.0000000,0.0000000,0.00,70,9.5,0,0,GPS Schedule
2021-05-28 10:21:10 AM,0.0000000,0.0000000,0.00,70,9.5,0,0,GPS Schedule
2021-05-28 10:26:10 AM,0.0000000,0.0000000,0.00,70,9.5,0,0,GPS Schedule
2021-05-28 10:31:10 AM,0.0000000,0.0000000,0.00,70,9.0,0,0,GPS Schedule
2021-05-28 10:36:04 AM,51.3426861,-114.3789628,1262.26,63,9.5,2.4,5,GPS Schedule
2021-05-28 10:40:09 AM,51.3428432,-114.3789475,1295.65,7,9.5,2.6,5,GPS Schedule
2021-05-28 10:45:03 AM,51.3429889,-114.3787511,1267.31,2,10.0,2.6,5,GPS Schedule
2021-05-28 10:50:02 AM,51.3429606,-114.3789461,1289.05,1,11.0,2.6,5,GPS Schedule
2021-05-28 10:55:09 AM,51.3428274,-114.3789104,1259.92,7,11.5,2.6,5,GPS Schedule
2021-05-28 11:00:05 AM,51.3428804,-114.3789802,1246.23,4,12.0,2.6,5,GPS Schedule
2021-05-28 11:06:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 11:11:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 11:16:10 AM,51.3425112,-114.3789110,1273.98,70,11.5,6.2,4,GPS Schedule
2021-05-28 11:21:03 AM,51.3428467,-114.3788238,1272.29,62,11.5,2,5,GPS Schedule
2021-05-28 11:25:22 AM,51.3429905,-114.3787629,1264.61,20,11.0,1.8,5,GPS Schedule
2021-05-28 11:30:03 AM,51.3427437,-114.3787521,1217.43,2,11.5,1.6,5,GPS Schedule
2021-05-28 11:35:03 AM,51.3429193,-114.3787962,1258.15,2,11.5,1.6,5,GPS Schedule
2021-05-28 11:40:04 AM,51.3428741,-114.3787595,1257.04,2,11.0,1.4,5,GPS Schedule
2021-05-28 11:45:02 AM,51.3427851,-114.3788928,1277.77,1,10.5,7.2,4,GPS Schedule
2021-05-28 11:51:10 AM,51.3414715,-114.3813143,1115.53,70,11.0,10.4,4,GPS Schedule
2021-05-28 11:56:00 AM,51.3428402,-114.3789375,1247.26,58,11.5,1.8,6,GPS Schedule
2021-05-28 12:00:03 PM,51.3429117,-114.3788367,1262.66,1,11.5,1.8,6,GPS Schedule
2021-05-28 12:05:05 PM,51.3429355,-114.3787642,1260.54,3,11.5,1.6,6,GPS Schedule
2021-05-28 12:10:02 PM,51.3431377,-114.3788561,1219.50,0,11.5,1.6,5,GPS Schedule
2021-05-28 12:15:04 PM,51.3432083,-114.3787278,1229.86,2,11.0,1.4,6,GPS Schedule
2021-05-28 12:20:04 PM,51.3429051,-114.3780974,1315.75,3,10.5,3.4,5,GPS Schedule
2021-05-28 12:25:03 PM,51.3430986,-114.3786627,1230.65,2,10.0,1.8,5,GPS Schedule
2021-05-28 12:30:06 PM,51.3431549,-114.3788207,1249.98,4,10.0,1.4,6,GPS Schedule
2021-05-28 12:35:03 PM,51.3432798,-114.3786253,1203.00,2,10.0,1.6,4,GPS Schedule
2021-05-28 12:41:03 PM,51.3430705,-114.3786014,1272.86,62,11.0,1,5,GPS Schedule
2021-05-28 12:45:04 PM,51.3430741,-114.3786833,1268.70,3,11.0,1,5,GPS Schedule
2021-05-28 12:50:06 PM,51.3430083,-114.3785448,1305.28,4,11.0,1,5,GPS Schedule
2021-05-28 12:55:06 PM,51.3431410,-114.3786404,1265.30,4,11.5,1,5,GPS Schedule
2021-05-28 1:00:05 PM,51.3431357,-114.3788030,1251.69,3,11.5,1,5,GPS Schedule
2021-05-28 1:05:39 PM,51.3434055,-114.3787491,1244.32,38,12.5,5.4,3,GPS Schedule
2021-05-28 1:11:06 PM,51.3430911,-114.3787201,1265.90,64,14.0,1.6,5,GPS Schedule
2021-05-28 1:15:02 PM,51.3431616,-114.3787913,1277.55,1,13.5,3.8,4,GPS Schedule
2021-05-28 1:21:10 PM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 1:26:10 PM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 1:31:10 PM,51.3429465,-114.3787427,1255.72,70,12.0,2.4,4,GPS Schedule
2021-05-28 1:36:03 PM,51.3431126,-114.3790349,1288.32,62,11.5,2.4,5,GPS Schedule
2021-05-28 1:40:31 PM,51.3429281,-114.3787309,1256.08,29,11.0,2.6,5,GPS Schedule
2021-05-28 1:45:04 PM,51.3429332,-114.3787940,1272.27,3,11.0,3,5,GPS Schedule
2021-05-28 1:51:03 PM,51.3430916,-114.3788089,1244.09,62,11.5,1,7,GPS Schedule
2021-05-28 1:55:06 PM,51.3429783,-114.3787832,1265.70,4,11.5,1,7,GPS Schedule
2021-05-28 2:00:05 PM,51.3428397,-114.3787858,1272.91,3,11.5,1.6,6,GPS Schedule
2021-05-28 2:05:03 PM,51.3431332,-114.3788589,1264.71,1,11.5,2.4,5,GPS Schedule
2021-05-28 2:10:05 PM,51.3429148,-114.3788281,1238.05,3,12.0,1.4,6,GPS Schedule
2021-05-28 2:15:03 PM,51.3429562,-114.3788260,1275.34,1,12.0,2,5,GPS Schedule
