Product Type: Litetrack 330 TL
Product ID: 961
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2021-05-27 8:10:54 PM,51.3428870,-114.3786500,1239.24,55,23.0,3,5,GPS Schedule
2021-05-27 8:14:59 PM,51.3426867,-114.3783612,1305.74,1,22.5,6.4,4,GPS Schedule
2021-05-27 8:21:07 PM,51.3430430,-114.3791857,1156.21,70,23.0,4.6,4,GPS Schedule
2021-05-27 8:26:10 PM,51.3582852,-114.3787768,204.57,70,23.0,6.6,4,GPS Schedule
2021-05-27 8:31:06 PM,51.3431157,-114.3784862,1280.35,67,23.0,2.4,5,GPS Schedule
2021-05-27 8:35:06 PM,51.3430138,-114.3785218,1257.42,7,22.5,2.2,5,GPS Schedule
2021-05-27 8:40:00 PM,51.3431381,-114.3785753,1280.93,2,21.5,2.2,5,GPS Schedule
2021-05-27 8:45:04 PM,51.3430877,-114.3784862,1276.45,5,21.0,2.2,5,GPS Schedule
2021-05-27 8:50:02 PM,51.3429509,-114.3782122,1282.23,4,20.5,2.8,4,GPS Schedule
2021-05-27 8:56:10 PM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-27 9:01:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-27 9:06:10 PM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-27 9:11:10 PM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-27 9:16:10 PM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-27 9:21:10 PM,51.3429386,-114.3810817,0.18,70,20.0,1.4,3,GPS Schedule
2021-05-27 9:26:10 PM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2021-05-27 9:31:07 PM,51.3429072,-114.3786645,1265.63,68,20.5,4.2,5,GPS Schedule
2021-05-27 9:34:59 PM,51.3430437,-114.3784813,1256.03,1,20.5,5.6,4,GPS Schedule
2021-05-27 9:41:07 PM,51.3430974,-114.3784711,1196.19,70,22.0,1.2,7,GPS Schedule
2021-05-27 9:46:07 PM,51.3435002,-114.3783988,909.34,70,23.0,1.4,5,GPS Schedule
2021-05-27 9:51:04 PM,51.3430051,-114.3785134,1250.51,66,24.0,1.6,6,GPS Schedule
2021-05-27 9:55:10 PM,51.3429467,-114.3784235,1280.03,12,24.0,1.6,6,GPS Schedule
2021-05-27 10:00:10 PM,51.3430610,-114.3782618,1273.70,12,24.0,3.2,5,GPS Schedule
2021-05-27 10:05:10 PM,51.3429616,-114.3784164,1279.99,12,24.5,1.6,6,GPS Schedule
2021-05-27 10:10:10 PM,51.3428980,-114.3785520,1292.05,12,25.5,2.2,5,GPS Schedule
2021-05-27 10:15:10 PM,51.3430538,-114.3784325,1246.17,12,26.5,1.6,6,GPS Schedule
2021-05-27 10:20:14 PM,51.3429622,-114.3784484,1279.93,16,27.0,1.6,6,GPS Schedule
2021-05-27 10:26:07 PM,51.3429975,-114.3785063,1247.34,70,26.5,2,4,GPS Schedule
2021-05-27 10:31:10 PM,0.0000000,0.0000000,0.00,70,26.5,0,0,GPS Schedule
2021-05-27 10:36:10 PM,0.0000000,0.0000000,0.00,70,26.0,0,0,GPS Schedule
2021-05-27 10:41:07 PM,51.3430463,-114.3786004,1285.25,70,25.5,2,4,GPS Schedule
2021-05-27 10:46:10 PM,0.0000000,0.0000000,0.00,70,25.0,0,0,GPS Schedule
2021-05-27 10:51:10 PM,0.0000000,0.0000000,0.00,70,25.0,0,0,GPS Schedule
2021-05-27 10:56:06 PM,51.3430793,-114.3787203,1283.60,67,26.0,1.8,5,GPS Schedule
2021-05-27 11:00:07 PM,51.3430255,-114.3786751,1275.59,8,25.5,1.8,5,GPS Schedule
2021-05-27 11:05:01 PM,51.3432169,-114.3787701,1298.24,2,26.0,1.8,5,GPS Schedule
2021-05-27 11:10:03 PM,51.3431077,-114.3787478,1311.80,5,25.5,1.8,5,GPS Schedule
2021-05-27 11:15:08 PM,51.3430773,-114.3786026,1277.37,9,25.0,1.8,5,GPS Schedule
2021-05-27 11:20:00 PM,51.3428503,-114.3783945,1219.46,2,24.5,4.6,4,GPS Schedule
2021-05-27 11:26:07 PM,51.3420896,-114.3780484,1059.23,70,24.5,2.6,4,GPS Schedule
2021-05-27 11:31:04 PM,51.3381259,-114.3760255,338.90,70,24.0,2.8,5,GPS Schedule
2021-05-27 11:36:10 PM,51.3368834,-114.3751722,-0.02,70,24.0,10.2,3,GPS Schedule
2021-05-27 11:41:10 PM,51.3379535,-114.3765666,282.52,70,23.5,2.8,4,GPS Schedule
2021-05-27 11:46:10 PM,51.3412262,-114.3783121,940.16,70,23.5,3.2,4,GPS Schedule
2021-05-27 11:51:10 PM,51.3417893,-114.3780523,1047.54,70,23.5,3.2,4,GPS Schedule
2021-05-27 11:56:10 PM,51.3430787,-114.3786559,1264.44,70,23.0,2.8,5,GPS Schedule
2021-05-28 12:01:00 AM,51.3431416,-114.3785943,1280.62,61,22.5,1.4,5,GPS Schedule
2021-05-28 12:05:02 AM,51.3431097,-114.3787517,1229.67,3,22.0,1.4,5,GPS Schedule
2021-05-28 12:10:05 AM,51.3430795,-114.3786296,1243.89,6,21.5,1.4,4,GPS Schedule
2021-05-28 12:15:02 AM,51.3431046,-114.3786411,1205.79,3,21.5,1.4,5,GPS Schedule
2021-05-28 12:20:03 AM,51.3431129,-114.3786251,1272.92,4,21.0,1.4,5,GPS Schedule
2021-05-28 12:25:07 AM,51.3428899,-114.3782810,1268.44,8,20.5,1.4,5,GPS Schedule
2021-05-28 12:30:21 AM,51.3431091,-114.3782532,1255.34,23,20.0,1.6,4,GPS Schedule
2021-05-28 12:36:07 AM,51.3431305,-114.3792325,1211.17,70,20.5,4.8,5,GPS Schedule
2021-05-28 12:41:10 AM,51.3431032,-114.3788332,1185.43,70,21.0,4.4,5,GPS Schedule
2021-05-28 12:46:06 AM,51.3430801,-114.3786939,1263.04,67,21.0,4.6,5,GPS Schedule
2021-05-28 12:50:27 AM,51.3430749,-114.3785203,1243.01,28,21.0,5,5,GPS Schedule
2021-05-28 12:54:59 AM,51.3431299,-114.3790254,1168.97,1,21.0,6.2,4,GPS Schedule
2021-05-28 1:00:51 AM,51.3430386,-114.3785395,1256.49,53,21.0,2.6,5,GPS Schedule
2021-05-28 1:05:08 AM,51.3430347,-114.3785099,1263.24,9,20.5,2.6,5,GPS Schedule
2021-05-28 1:10:05 AM,51.3430532,-114.3784803,1273.11,6,20.0,2.6,5,GPS Schedule
2021-05-28 1:15:05 AM,51.3431012,-114.3785040,1273.96,6,19.5,2.6,5,GPS Schedule
2021-05-28 1:20:03 AM,51.3430883,-114.3785336,1264.87,4,19.5,2.8,5,GPS Schedule
2021-05-28 1:25:01 AM,51.3432820,-114.3781646,1320.62,3,19.0,4.8,4,GPS Schedule
2021-05-28 1:31:07 AM,51.3357766,-114.3870090,-0.11,70,19.5,6.4,3,GPS Schedule
2021-05-28 1:36:10 AM,51.3423988,-114.3785150,1208.43,70,20.0,7.8,4,GPS Schedule
2021-05-28 1:41:10 AM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2021-05-28 1:46:10 AM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2021-05-28 1:51:10 AM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-28 1:56:10 AM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-28 2:01:10 AM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-28 2:06:10 AM,0.0000000,0.0000000,0.00,70,20.5,0,0,GPS Schedule
2021-05-28 2:11:10 AM,0.0000000,0.0000000,0.00,70,21.0,0,0,GPS Schedule
2021-05-28 2:16:07 AM,51.3385228,-114.3775474,0.05,70,21.0,3.2,3,GPS Schedule
2021-05-28 2:21:07 AM,51.3431163,-114.3784554,1284.15,70,20.5,4.8,4,GPS Schedule
2021-05-28 2:26:03 AM,51.3431184,-114.3783888,1277.56,65,21.0,3.8,5,GPS Schedule
2021-05-28 2:30:13 AM,51.3431175,-114.3781636,1313.49,15,20.5,4,5,GPS Schedule
2021-05-28 2:35:00 AM,51.3430848,-114.3787924,1251.10,2,21.0,4.2,5,GPS Schedule
2021-05-28 2:40:01 AM,51.3431112,-114.3786547,1265.39,2,20.5,4.2,5,GPS Schedule
2021-05-28 2:45:09 AM,51.3434521,-114.3770010,1359.26,10,21.0,4.2,5,GPS Schedule
2021-05-28 2:50:04 AM,51.3427957,-114.3790740,1226.88,5,20.5,4,5,GPS Schedule
2021-05-28 2:55:02 AM,51.3431409,-114.3777398,1335.75,4,20.0,3.8,4,GPS Schedule
2021-05-28 3:01:10 AM,0.0000000,0.0000000,0.00,70,19.5,0,0,GPS Schedule
2021-05-28 3:06:10 AM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2021-05-28 3:11:10 AM,0.0000000,0.0000000,0.00,70,18.0,0,0,GPS Schedule
2021-05-28 3:16:10 AM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2021-05-28 3:21:10 AM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2021-05-28 3:26:10 AM,0.0000000,0.0000000,0.00,70,15.5,0,0,GPS Schedule
2021-05-28 3:31:10 AM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2021-05-28 3:36:10 AM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2021-05-28 3:41:10 AM,0.0000000,0.0000000,0.00,70,13.5,0,0,GPS Schedule
2021-05-28 3:46:10 AM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 3:51:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 3:56:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 4:00:58 AM,51.3428593,-114.3788618,1272.45,59,11.0,1.2,5,GPS Schedule
2021-05-28 4:05:03 AM,51.3428197,-114.3787468,1287.50,4,11.0,1.2,5,GPS Schedule
2021-05-28 4:10:04 AM,51.3428350,-114.3786874,1284.86,5,11.0,1.2,5,GPS Schedule
2021-05-28 4:15:01 AM,51.3430088,-114.3785861,1275.79,3,11.0,1.2,5,GPS Schedule
2021-05-28 4:20:00 AM,51.3427642,-114.3785011,1293.72,1,11.0,1.2,5,GPS Schedule
2021-05-28 4:25:02 AM,51.3427048,-114.3785019,1250.34,4,11.0,6.6,4,GPS Schedule
2021-05-28 4:31:10 AM,0.0000000,0.0000000,0.00,70,11.5,0,0,GPS Schedule
2021-05-28 4:36:10 AM,0.0000000,0.0000000,0.00,70,11.0,0,0,GPS Schedule
2021-05-28 4:41:10 AM,0.0000000,0.0000000,0.00,70,11.0,0,0,GPS Schedule
2021-05-28 4:46:10 AM,0.0000000,0.0000000,0.00,70,11.0,0,0,GPS Schedule
2021-05-28 4:51:07 AM,51.3429257,-114.3786349,1275.50,70,11.0,5.2,4,GPS Schedule
2021-05-28 4:56:10 AM,51.3362782,-114.3287117,0.06,70,11.0,15.2,3,GPS Schedule
2021-05-28 5:01:08 AM,51.3369432,-114.3287885,-0.22,70,11.0,14.6,3,GPS Schedule
2021-05-28 5:06:10 AM,0.0000000,0.0000000,0.00,70,11.5,0,0,GPS Schedule
2021-05-28 5:11:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 5:15:42 AM,51.3389386,-114.3297383,0.17,70,12.5,13.8,3,GPS Schedule
2021-05-28 5:21:07 AM,51.3363341,-114.3758535,0.21,70,12.0,5.4,3,GPS Schedule
2021-05-28 5:26:08 AM,51.3429721,-114.3787511,1264.97,70,12.0,3.4,4,GPS Schedule
2021-05-28 5:31:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 5:36:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 5:41:10 AM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 5:46:07 AM,51.3430605,-114.3786180,1263.51,70,12.0,3.4,4,GPS Schedule
2021-05-28 5:51:10 AM,0.0000000,0.0000000,0.00,70,11.5,0,0,GPS Schedule
2021-05-28 5:56:10 AM,0.0000000,0.0000000,0.00,70,10.5,0,0,GPS Schedule
2021-05-28 6:01:10 AM,0.0000000,0.0000000,0.00,70,10.0,0,0,GPS Schedule
2021-05-28 6:06:08 AM,51.3676517,-114.3385774,0.17,70,9.5,12.4,3,GPS Schedule
2021-05-28 6:11:10 AM,0.0000000,0.0000000,0.00,70,9.5,0,0,GPS Schedule
2021-05-28 6:16:06 AM,51.3428341,-114.3785234,1274.69,67,9.5,1.2,6,GPS Schedule
2021-05-28 6:20:04 AM,51.3429668,-114.3785883,1257.76,5,9.0,1.2,6,GPS Schedule
2021-05-28 6:25:06 AM,51.3428299,-114.3785920,1249.45,7,9.0,1,7,GPS Schedule
2021-05-28 6:30:00 AM,51.3427777,-114.3786692,1242.58,2,9.5,1.6,4,GPS Schedule
2021-05-28 6:35:34 AM,51.3429515,-114.3786002,1252.72,35,9.5,1.2,7,GPS Schedule
2021-05-28 6:40:18 AM,51.3429395,-114.3785789,1264.03,20,10.0,3,5,GPS Schedule
2021-05-28 6:46:03 AM,51.3427132,-114.3785610,1217.58,65,10.5,2.2,5,GPS Schedule
2021-05-28 6:50:19 AM,51.3431088,-114.3785128,1319.39,20,10.5,2.4,5,GPS Schedule
2021-05-28 6:55:55 AM,51.3433310,-114.3785918,1412.30,56,10.5,2.4,5,GPS Schedule
2021-05-28 7:00:37 AM,51.3429153,-114.3786255,1284.11,38,11.0,2.2,5,GPS Schedule
2021-05-28 7:05:00 AM,51.3430008,-114.3786328,1317.48,2,10.5,2.2,5,GPS Schedule
2021-05-28 7:10:01 AM,51.3428653,-114.3783169,1294.96,3,10.5,2.4,5,GPS Schedule
2021-05-28 7:15:03 AM,51.3429622,-114.3787109,1277.38,5,11.5,1.8,5,GPS Schedule
2021-05-28 7:20:57 AM,51.3427393,-114.3786183,1257.52,59,14.0,4,5,GPS Schedule
2021-05-28 7:25:03 AM,51.3427635,-114.3786363,1275.85,5,14.5,6,4,GPS Schedule
2021-05-28 7:31:10 AM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2021-05-28 7:35:33 AM,51.3429403,-114.3786478,1258.84,35,15.5,1.8,6,GPS Schedule
2021-05-28 7:40:10 AM,51.3429437,-114.3786039,1262.37,12,13.5,6.8,5,GPS Schedule
2021-05-28 7:45:16 AM,51.3429904,-114.3787000,1268.46,18,13.5,2.6,5,GPS Schedule
2021-05-28 7:50:23 AM,51.3427414,-114.3785994,1258.61,24,14.5,1.6,6,GPS Schedule
2021-05-28 7:55:02 AM,51.3444842,-114.3801297,1225.14,3,14.5,1.6,6,GPS Schedule
2021-05-28 8:00:04 AM,51.3424290,-114.3783151,1285.14,5,13.5,1.6,6,GPS Schedule
2021-05-28 8:05:03 AM,51.3430798,-114.3788567,1269.47,4,13.5,1.6,6,GPS Schedule
2021-05-28 8:10:03 AM,51.3427410,-114.3780392,1179.25,5,14.0,2,5,GPS Schedule
2021-05-28 8:16:10 AM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2021-05-28 8:21:10 AM,51.3433352,-114.3786993,1239.05,70,15.5,8.6,4,GPS Schedule
2021-05-28 8:26:10 AM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2021-05-28 8:31:10 AM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 8:36:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 8:41:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 8:46:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 8:51:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 8:56:10 AM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 9:01:07 AM,51.3392017,-114.3758837,-0.19,70,13.0,3.4,3,GPS Schedule
2021-05-28 9:06:10 AM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 9:11:10 AM,0.0000000,0.0000000,0.00,70,12.0,0,0,GPS Schedule
2021-05-28 9:16:10 AM,0.0000000,0.0000000,0.00,70,11.5,0,0,GPS Schedule
2021-05-28 9:21:10 AM,51.3365998,-114.3847385,122.55,70,10.5,3.6,4,GPS Schedule
2021-05-28 9:26:10 AM,51.3131901,-114.3932591,0.27,70,10.0,11.4,3,GPS Schedule
2021-05-28 9:30:36 AM,51.3429834,-114.3786467,1280.61,37,9.5,4.4,5,GPS Schedule
2021-05-28 9:35:00 AM,51.3436373,-114.3786582,1329.97,2,9.0,5.6,4,GPS Schedule
2021-05-28 9:40:36 AM,51.3427554,-114.3786124,1261.21,37,9.0,3.4,7,GPS Schedule
2021-05-28 9:45:00 AM,51.3428180,-114.3787288,1272.29,2,9.0,8,5,GPS Schedule
2021-05-28 9:50:01 AM,51.3425194,-114.3785910,1222.03,3,9.0,3.4,6,GPS Schedule
2021-05-28 9:55:00 AM,51.3426150,-114.3785326,1214.80,2,9.0,3.2,6,GPS Schedule
2021-05-28 10:00:03 AM,51.3424135,-114.3788932,1264.75,4,9.5,3.4,5,GPS Schedule
2021-05-28 10:05:01 AM,51.3420373,-114.3787198,1212.44,2,9.5,3.2,5,GPS Schedule
2021-05-28 10:10:01 AM,51.3430688,-114.3783363,1248.67,3,10.0,3.2,5,GPS Schedule
2021-05-28 10:15:06 AM,51.3431267,-114.3787595,1292.18,8,11.0,1.8,7,GPS Schedule
2021-05-28 10:20:01 AM,51.3427584,-114.3787727,1260.94,2,11.0,4.2,4,GPS Schedule
2021-05-28 10:25:02 AM,51.3440482,-114.3789371,1376.63,3,10.5,3.8,5,GPS Schedule
2021-05-28 10:30:02 AM,51.3435225,-114.3785883,1335.07,3,10.5,2.4,0,GPS Schedule
2021-05-28 10:35:36 AM,51.3429176,-114.3789057,1277.51,37,10.5,2.4,5,GPS Schedule
2021-05-28 10:40:02 AM,51.3432806,-114.3787466,1332.27,4,10.0,3.6,4,GPS Schedule
2021-05-28 10:46:06 AM,51.3427230,-114.3784448,1235.92,70,10.5,2.6,5,GPS Schedule
2021-05-28 10:51:07 AM,51.3428899,-114.3786369,1238.99,70,10.5,3.4,4,GPS Schedule
2021-05-28 10:56:07 AM,51.3510324,-114.3846344,-0.38,70,10.5,3,3,GPS Schedule
2021-05-28 11:01:10 AM,0.0000000,0.0000000,0.00,70,10.5,0,0,GPS Schedule
2021-05-28 11:06:08 AM,51.3428656,-114.3781542,1288.53,70,10.0,3.2,4,GPS Schedule
2021-05-28 11:11:10 AM,0.0000000,0.0000000,0.00,70,9.5,0,0,GPS Schedule
2021-05-28 11:16:10 AM,0.0000000,0.0000000,0.00,70,9.0,0,0,GPS Schedule
2021-05-28 11:21:10 AM,0.0000000,0.0000000,0.00,70,9.0,0,0,GPS Schedule
2021-05-28 11:26:10 AM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 11:31:10 AM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 11:36:10 AM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 11:41:10 AM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 11:46:10 AM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 11:51:10 AM,0.0000000,0.0000000,0.00,70,9.0,0,0,GPS Schedule
2021-05-28 11:56:10 AM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 12:01:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 12:06:10 PM,0.0000000,0.0000000,0.00,70,8.0,0,0,GPS Schedule
2021-05-28 12:11:10 PM,0.0000000,0.0000000,0.00,70,8.0,0,0,GPS Schedule
2021-05-28 12:16:10 PM,0.0000000,0.0000000,0.00,70,8.0,0,0,GPS Schedule
2021-05-28 12:21:10 PM,0.0000000,0.0000000,0.00,70,8.0,0,0,GPS Schedule
2021-05-28 12:26:10 PM,0.0000000,0.0000000,0.00,70,7.5,0,0,GPS Schedule
2021-05-28 12:31:10 PM,0.0000000,0.0000000,0.00,70,7.5,0,0,GPS Schedule
2021-05-28 12:36:10 PM,0.0000000,0.0000000,0.00,70,7.5,0,0,GPS Schedule
2021-05-28 12:41:10 PM,0.0000000,0.0000000,0.00,70,7.5,0,0,GPS Schedule
2021-05-28 12:46:10 PM,0.0000000,0.0000000,0.00,70,7.5,0,0,GPS Schedule
2021-05-28 12:51:10 PM,0.0000000,0.0000000,0.00,70,8.0,0,0,GPS Schedule
2021-05-28 12:56:10 PM,0.0000000,0.0000000,0.00,70,8.0,0,0,GPS Schedule
2021-05-28 1:01:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 1:06:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 1:11:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 1:16:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 1:21:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 1:26:10 PM,0.0000000,0.0000000,0.00,70,8.5,0,0,GPS Schedule
2021-05-28 1:31:10 PM,0.0000000,0.0000000,0.00,70,9.0,0,0,GPS Schedule
2021-05-28 1:36:07 PM,51.3376115,-114.3434312,0.48,70,9.0,9.4,3,GPS Schedule
2021-05-28 1:41:07 PM,51.3439255,-114.3796728,-0.57,70,9.5,1.2,3,GPS Schedule
2021-05-28 1:46:07 PM,51.3431580,-114.3786143,1266.35,70,10.0,1.2,4,GPS Schedule
2021-05-28 1:51:06 PM,51.3369824,-114.3339116,0.13,70,10.5,10.8,3,GPS Schedule
2021-05-28 1:56:26 PM,51.3431144,-114.3784805,1300.97,70,11.5,1.4,4,GPS Schedule
2021-05-28 2:01:10 PM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
2021-05-28 2:06:10 PM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 2:11:10 PM,0.0000000,0.0000000,0.00,70,12.5,0,0,GPS Schedule
