Product Type: Litetrack 330 TL
Product ID: 959
Firmware Version: V8.106.0

GMT Time,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause of Fix
2021-05-27 7:50:01 PM,51.3430293,-114.3793739,1329.03,2,22.5,3.4,4,GPS Schedule
2021-05-27 7:56:10 PM,0.0000000,0.0000000,0.00,70,24.0,0,0,GPS Schedule
2021-05-27 8:01:10 PM,51.3422526,-114.3790950,1119.00,70,24.5,2.8,4,GPS Schedule
2021-05-27 8:06:03 PM,51.3385278,-114.3771424,-0.40,70,24.5,2.8,3,GPS Schedule
2021-05-27 8:11:08 PM,51.3331438,-114.3841350,-0.11,70,24.5,12.8,3,GPS Schedule
2021-05-27 8:16:08 PM,51.3425193,-114.3790545,1263.02,70,25.0,3,4,GPS Schedule
2021-05-27 8:21:08 PM,51.3641723,-114.3785869,-0.23,70,25.5,9.4,3,GPS Schedule
2021-05-27 8:26:10 PM,0.0000000,0.0000000,0.00,70,26.0,0,0,GPS Schedule
2021-05-27 8:31:03 PM,51.3429823,-114.3790337,1266.62,64,26.5,2.4,5,GPS Schedule
2021-05-27 8:35:12 PM,51.3429196,-114.3790064,1253.00,13,26.5,4,4,GPS Schedule
2021-05-27 8:41:10 PM,0.0000000,0.0000000,0.00,70,27.5,0,0,GPS Schedule
2021-05-27 8:46:10 PM,0.0000000,0.0000000,0.00,70,27.0,0,0,GPS Schedule
2021-05-27 8:51:10 PM,0.0000000,0.0000000,0.00,70,27.0,0,0,GPS Schedule
2021-05-27 8:56:10 PM,0.0000000,0.0000000,0.00,70,26.0,0,0,GPS Schedule
2021-05-27 9:01:10 PM,0.0000000,0.0000000,0.00,70,25.0,0,0,GPS Schedule
2021-05-27 9:06:10 PM,0.0000000,0.0000000,0.00,70,24.0,0,0,GPS Schedule
2021-05-27 9:11:10 PM,0.0000000,0.0000000,0.00,70,23.0,0,0,GPS Schedule
2021-05-27 9:16:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 9:21:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-27 9:26:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-27 9:31:10 PM,51.3310868,-114.3766877,-0.13,70,21.5,5.2,3,GPS Schedule
2021-05-27 9:36:03 PM,51.3232203,-114.4128540,-0.28,70,23.0,12.4,3,GPS Schedule
2021-05-27 9:41:10 PM,0.0000000,0.0000000,0.00,70,23.5,0,0,GPS Schedule
2021-05-27 9:46:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 9:51:08 PM,51.3466350,-114.3530282,0.34,70,21.5,5.8,3,GPS Schedule
2021-05-27 9:56:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-27 10:01:10 PM,51.3416579,-114.3924593,0.19,70,21.5,6.6,3,GPS Schedule
2021-05-27 10:06:08 PM,51.3498052,-114.3685433,-0.03,70,22.5,3.4,3,GPS Schedule
2021-05-27 10:11:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 10:16:26 PM,0.0000000,0.0000000,0.00,70,23.0,0,0,GPS Schedule
2021-05-27 10:21:26 PM,0.0000000,0.0000000,0.00,70,23.5,0,0,GPS Schedule
2021-05-27 10:26:10 PM,51.3373461,-114.3509706,-0.23,70,24.0,6.2,3,GPS Schedule
2021-05-27 10:31:10 PM,0.0000000,0.0000000,0.00,70,24.5,0,0,GPS Schedule
2021-05-27 10:36:08 PM,51.3465416,-114.3666695,-0.32,70,24.5,3.6,3,GPS Schedule
2021-05-27 10:41:10 PM,0.0000000,0.0000000,0.00,70,24.5,0,0,GPS Schedule
2021-05-27 10:46:10 PM,0.0000000,0.0000000,0.00,70,23.5,0,0,GPS Schedule
2021-05-27 10:51:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 10:56:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 11:01:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 11:06:08 PM,51.3325403,-114.3841251,-0.17,70,22.5,5.4,3,GPS Schedule
2021-05-27 11:11:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 11:16:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 11:21:08 PM,51.3449090,-114.4031541,0.27,70,22.5,5.6,3,GPS Schedule
2021-05-27 11:26:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 11:31:10 PM,0.0000000,0.0000000,0.00,70,22.5,0,0,GPS Schedule
2021-05-27 11:36:10 PM,51.3733394,-114.3434754,0.12,70,22.5,13,3,GPS Schedule
2021-05-27 11:41:10 PM,0.0000000,0.0000000,0.00,70,22.0,0,0,GPS Schedule
2021-05-27 11:46:10 PM,0.0000000,0.0000000,0.00,70,22.0,0,0,GPS Schedule
2021-05-27 11:51:10 PM,0.0000000,0.0000000,0.00,70,21.5,0,0,GPS Schedule
2021-05-27 11:56:10 PM,51.3431076,-114.3790670,1287.49,70,22.0,3.8,4,GPS Schedule
2021-05-28 12:01:08 AM,51.3429327,-114.3790135,1256.95,70,22.5,2,4,GPS Schedule
2021-05-28 12:05:57 AM,51.3430336,-114.3790856,1237.72,58,23.0,1.8,5,GPS Schedule
2021-05-28 12:10:02 AM,51.3432899,-114.3792425,1168.81,3,22.5,1.8,5,GPS Schedule
2021-05-28 12:15:42 AM,51.3429091,-114.3793545,1274.42,70,24.0,5.2,4,GPS Schedule
2021-05-28 12:20:57 AM,51.3429465,-114.3790527,1260.84,58,24.5,1.4,5,GPS Schedule
2021-05-28 12:25:03 AM,51.3429846,-114.3790668,1251.05,4,24.5,1.4,5,GPS Schedule
2021-05-28 12:30:04 AM,51.3430162,-114.3790229,1258.48,5,24.5,1.4,5,GPS Schedule
2021-05-28 12:35:01 AM,51.3429775,-114.3790703,1241.44,2,24.5,1.4,5,GPS Schedule
2021-05-28 12:40:03 AM,51.3427835,-114.3790958,1270.23,4,23.5,1.6,5,GPS Schedule
2021-05-28 12:45:04 AM,51.3429117,-114.3790991,1260.10,5,22.5,1.6,5,GPS Schedule
2021-05-28 12:50:04 AM,51.3428836,-114.3794260,1292.06,5,22.5,1.8,5,GPS Schedule
2021-05-28 12:55:06 AM,51.3429049,-114.3791301,1274.79,7,24.0,2,5,GPS Schedule
2021-05-28 1:00:03 AM,51.3429673,-114.3792726,1287.16,4,24.5,3.2,4,GPS Schedule
2021-05-28 1:05:06 AM,51.3428472,-114.3790554,1273.53,7,23.5,10.2,3,GPS Schedule
2021-05-28 1:10:05 AM,51.3429196,-114.3790709,1291.41,6,22.5,3.2,4,GPS Schedule
2021-05-28 1:15:51 AM,51.3428893,-114.3789471,1263.37,52,22.0,3,6,GPS Schedule
2021-05-28 1:20:12 AM,51.3427622,-114.3790172,1243.95,13,21.5,4.2,5,GPS Schedule
2021-05-28 1:25:04 AM,51.3431420,-114.3789625,1286.99,5,21.5,2.4,6,GPS Schedule
2021-05-28 1:30:00 AM,51.3429954,-114.3789780,1274.42,1,21.0,3.8,4,GPS Schedule
2021-05-28 1:35:33 AM,51.3429716,-114.3789400,1272.70,34,21.5,2.2,5,GPS Schedule
2021-05-28 1:40:12 AM,51.3429106,-114.3789459,1262.76,13,21.5,2,5,GPS Schedule
2021-05-28 1:45:02 AM,51.3428156,-114.3790194,1239.20,3,21.0,2,5,GPS Schedule
2021-05-28 1:50:01 AM,51.3427097,-114.3790270,1265.27,2,20.0,1.8,5,GPS Schedule
2021-05-28 1:55:00 AM,51.3428906,-114.3788746,1258.13,1,19.0,1.8,5,GPS Schedule
2021-05-28 2:00:03 AM,51.3430452,-114.3790978,1275.11,4,18.5,1.6,5,GPS Schedule
2021-05-28 2:06:10 AM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2021-05-28 2:11:08 AM,51.3429575,-114.3790160,1267.55,70,19.0,4.4,4,GPS Schedule
2021-05-28 2:16:10 AM,0.0000000,0.0000000,0.00,70,19.0,0,0,GPS Schedule
2021-05-28 2:21:10 AM,0.0000000,0.0000000,0.00,70,19.5,0,0,GPS Schedule
2021-05-28 2:26:10 AM,0.0000000,0.0000000,0.00,70,20.0,0,0,GPS Schedule
2021-05-28 2:31:08 AM,51.3396894,-114.3800030,-0.06,70,20.0,2.2,3,GPS Schedule
2021-05-28 2:36:05 AM,51.3426225,-114.3790968,1232.06,66,20.0,4.8,5,GPS Schedule
2021-05-28 2:40:33 AM,51.3427186,-114.3789923,1240.15,34,19.5,4.8,5,GPS Schedule
2021-05-28 2:45:11 AM,51.3428693,-114.3791076,1279.24,12,19.5,4.8,5,GPS Schedule
2021-05-28 2:50:34 AM,51.3428307,-114.3790337,1245.54,35,18.5,4.4,5,GPS Schedule
2021-05-28 2:55:16 AM,51.3431160,-114.3790064,1280.33,17,18.5,4,5,GPS Schedule
2021-05-28 3:00:06 AM,51.3431683,-114.3790872,1298.72,7,17.5,3.6,5,GPS Schedule
2021-05-28 3:05:02 AM,51.3430424,-114.3793657,1344.50,3,17.0,3.4,5,GPS Schedule
2021-05-28 3:10:47 AM,51.3429445,-114.3789980,1250.77,48,16.5,2.4,5,GPS Schedule
2021-05-28 3:15:06 AM,51.3429884,-114.3791548,1264.80,7,16.0,2,6,GPS Schedule
2021-05-28 3:21:03 AM,51.3430324,-114.3790384,1268.56,64,17.0,2,5,GPS Schedule
2021-05-28 3:25:05 AM,51.3431325,-114.3793211,1282.71,6,17.0,2,6,GPS Schedule
2021-05-28 3:31:10 AM,0.0000000,0.0000000,0.00,70,17.5,0,0,GPS Schedule
2021-05-28 3:36:10 AM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2021-05-28 3:41:10 AM,0.0000000,0.0000000,0.00,70,16.0,0,0,GPS Schedule
2021-05-28 3:46:06 AM,51.3429268,-114.3790811,1247.23,67,15.0,1.2,5,GPS Schedule
2021-05-28 3:50:03 AM,51.3428792,-114.3788548,1292.45,4,14.0,1.2,5,GPS Schedule
2021-05-28 3:56:10 AM,51.3167701,-114.3894696,0.34,70,14.0,10.6,3,GPS Schedule
2021-05-28 4:01:08 AM,51.3431363,-114.3788520,1282.37,70,14.0,6.4,4,GPS Schedule
2021-05-28 4:06:08 AM,51.3428886,-114.3787570,1251.91,70,14.0,5.2,4,GPS Schedule
2021-05-28 4:11:08 AM,51.3387956,-114.3807263,0.09,70,14.5,4,3,GPS Schedule
2021-05-28 4:16:10 AM,51.3394838,-114.3826268,0.31,70,14.5,3.6,3,GPS Schedule
2021-05-28 4:21:10 AM,0.0000000,0.0000000,0.00,70,15.0,0,0,GPS Schedule
2021-05-28 4:26:10 AM,0.0000000,0.0000000,0.00,70,15.5,0,0,GPS Schedule
2021-05-28 4:31:08 AM,51.3428820,-114.3789614,1266.59,70,16.0,2.8,4,GPS Schedule
2021-05-28 4:36:06 AM,51.3428937,-114.3788677,1275.79,67,16.5,2,5,GPS Schedule
2021-05-28 4:40:02 AM,51.3427854,-114.3789908,1226.52,3,17.0,2,5,GPS Schedule
2021-05-28 4:45:34 AM,51.3427531,-114.3789184,1216.60,35,17.5,1.8,5,GPS Schedule
2021-05-28 4:50:31 AM,51.3428888,-114.3789933,1248.05,32,17.5,1.8,5,GPS Schedule
2021-05-28 4:55:10 AM,51.3432189,-114.3788724,1315.99,11,16.5,1.8,5,GPS Schedule
2021-05-28 5:00:25 AM,51.3429745,-114.3790051,1257.07,26,16.5,1.6,5,GPS Schedule
2021-05-28 5:05:04 AM,51.3430857,-114.3791297,1261.26,5,16.0,1.6,5,GPS Schedule
2021-05-28 5:10:03 AM,51.3434397,-114.3789670,1304.02,4,15.5,1.6,5,GPS Schedule
2021-05-28 5:15:07 AM,51.3429919,-114.3788485,1270.89,8,16.0,4.4,4,GPS Schedule
2021-05-28 5:21:10 AM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2021-05-28 5:26:10 AM,0.0000000,0.0000000,0.00,70,17.5,0,0,GPS Schedule
2021-05-28 5:30:33 AM,51.3428812,-114.3789079,1260.26,34,17.0,2,5,GPS Schedule
2021-05-28 5:35:14 AM,51.3428208,-114.3789628,1281.00,15,16.0,1.8,5,GPS Schedule
2021-05-28 5:40:07 AM,51.3427050,-114.3788979,1300.27,8,15.5,2,4,GPS Schedule
2021-05-28 5:46:08 AM,51.3479743,-114.3777974,0.25,70,15.5,2.4,3,GPS Schedule
2021-05-28 5:51:08 AM,51.3519550,-114.3799716,-0.52,70,15.0,4.2,3,GPS Schedule
2021-05-28 5:56:10 AM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2021-05-28 6:01:08 AM,51.3479743,-114.3877411,0.26,70,14.5,3.4,3,GPS Schedule
2021-05-28 6:06:08 AM,51.3268397,-114.4032722,0.19,70,14.5,9.4,3,GPS Schedule
2021-05-28 6:11:10 AM,51.3418784,-114.3833991,-0.23,70,15.0,6,3,GPS Schedule
2021-05-28 6:16:10 AM,0.0000000,0.0000000,0.00,70,16.5,0,0,GPS Schedule
2021-05-28 6:21:10 AM,0.0000000,0.0000000,0.00,70,17.0,0,0,GPS Schedule
2021-05-28 6:26:08 AM,51.3428727,-114.3789839,1255.89,70,18.0,4.8,4,GPS Schedule
2021-05-28 6:31:08 AM,51.3333312,-114.3903798,-2.70,70,18.0,4.2,4,GPS Schedule
2021-05-28 6:36:03 AM,51.3426280,-114.3787329,244.24,70,17.0,1.8,4,GPS Schedule
2021-05-28 6:41:10 AM,0.0000000,0.0000000,0.00,70,17.5,0,0,GPS Schedule
2021-05-28 6:46:08 AM,51.3394080,-114.3758287,-0.63,70,18.0,3.2,3,GPS Schedule
2021-05-28 6:51:10 AM,0.0000000,0.0000000,0.00,70,18.5,0,0,GPS Schedule
2021-05-28 6:56:10 AM,51.3429987,-114.3784075,1108.93,70,18.0,2.2,4,GPS Schedule
2021-05-28 7:00:53 AM,51.3428251,-114.3790660,1263.96,54,18.5,1.8,5,GPS Schedule
2021-05-28 7:05:04 AM,51.3428961,-114.3789790,1244.84,5,18.5,1.8,5,GPS Schedule
2021-05-28 7:10:02 AM,51.3430016,-114.3785250,1227.77,3,18.5,7.8,4,GPS Schedule
2021-05-28 7:15:35 AM,51.3429054,-114.3788936,1259.38,36,19.0,3,5,GPS Schedule
2021-05-28 7:20:01 AM,51.3428405,-114.3789328,1252.35,2,19.0,3.2,5,GPS Schedule
2021-05-28 7:25:03 AM,51.3432566,-114.3789463,1237.09,4,19.5,2.2,4,GPS Schedule
2021-05-28 7:30:52 AM,51.3431663,-114.3782402,1037.67,53,18.0,3.4,4,GPS Schedule
2021-05-28 7:36:08 AM,51.2916408,-114.3625570,0.16,70,17.0,29.2,3,GPS Schedule
2021-05-28 7:41:08 AM,51.3451675,-114.4230020,0.31,70,16.5,9,3,GPS Schedule
2021-05-28 7:46:08 AM,51.3373993,-114.3964176,0.16,70,16.0,4.6,3,GPS Schedule
2021-05-28 7:51:00 AM,51.3455884,-114.3918301,0.00,70,15.5,3.2,3,GPS Schedule
2021-05-28 7:56:10 AM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2021-05-28 8:01:10 AM,51.3469257,-114.4009073,0.08,70,14.0,5,3,GPS Schedule
2021-05-28 8:06:05 AM,51.3429037,-114.3789708,1259.53,65,13.5,1.4,5,GPS Schedule
2021-05-28 8:10:06 AM,51.3428175,-114.3789008,1249.28,6,12.5,1.4,5,GPS Schedule
2021-05-28 8:15:37 AM,51.3428787,-114.3789163,1265.60,37,13.0,1.4,5,GPS Schedule
2021-05-28 8:20:11 AM,51.3429344,-114.3789516,1245.27,11,12.5,1.4,5,GPS Schedule
2021-05-28 8:25:02 AM,51.3428727,-114.3790315,1263.57,3,12.5,1.6,4,GPS Schedule
2021-05-28 8:31:10 AM,0.0000000,0.0000000,0.00,70,13.5,0,0,GPS Schedule
2021-05-28 8:36:10 AM,0.0000000,0.0000000,0.00,70,14.0,0,0,GPS Schedule
2021-05-28 8:41:10 AM,0.0000000,0.0000000,0.00,70,15.0,0,0,GPS Schedule
2021-05-28 8:46:10 AM,51.3428607,-114.3789627,1267.20,70,16.5,2,4,GPS Schedule
2021-05-28 8:50:35 AM,51.3429104,-114.3789414,1287.11,35,16.5,1.2,6,GPS Schedule
2021-05-28 8:55:04 AM,51.3429581,-114.3790021,1302.07,4,16.0,1.2,6,GPS Schedule
2021-05-28 9:00:02 AM,51.3428708,-114.3789614,1265.03,3,16.5,1.6,5,GPS Schedule
2021-05-28 9:05:01 AM,51.3427337,-114.3790219,1234.96,2,17.5,1.2,5,GPS Schedule
2021-05-28 9:10:58 AM,51.3429590,-114.3789818,1299.43,58,18.0,1.2,6,GPS Schedule
2021-05-28 9:15:02 AM,51.3429601,-114.3788726,1299.33,3,18.0,1.4,5,GPS Schedule
2021-05-28 9:20:07 AM,51.3428621,-114.3787689,1245.30,7,17.5,1.4,6,GPS Schedule
2021-05-28 9:25:04 AM,51.3428043,-114.3790915,1204.35,4,17.0,1.6,6,GPS Schedule
2021-05-28 9:30:03 AM,51.3426631,-114.3786837,1250.22,4,17.5,2,5,GPS Schedule
2021-05-28 9:35:03 AM,51.3429871,-114.3789173,1264.92,3,18.0,1.4,6,GPS Schedule
2021-05-28 9:40:03 AM,51.3426403,-114.3787836,1257.37,5,18.0,1.4,6,GPS Schedule
2021-05-28 9:45:39 AM,51.3555066,-114.4627167,-0.21,70,17.5,28.8,3,GPS Schedule
2021-05-28 9:51:08 AM,51.3428977,-114.3789602,1265.19,70,17.5,2.2,4,GPS Schedule
2021-05-28 9:56:03 AM,51.3427964,-114.3792181,1272.93,64,16.5,1.6,6,GPS Schedule
2021-05-28 10:00:23 AM,51.3428561,-114.3790682,1256.08,24,15.0,3.8,5,GPS Schedule
2021-05-28 10:05:02 AM,51.3426971,-114.3793788,1297.13,3,14.5,2.2,6,GPS Schedule
2021-05-28 10:10:02 AM,51.3430830,-114.3786946,1209.00,3,14.5,1.8,5,GPS Schedule
2021-05-28 10:15:01 AM,51.3427599,-114.3794997,1283.85,2,14.0,1.8,5,GPS Schedule
2021-05-28 10:20:06 AM,51.3424768,-114.3794545,1356.43,6,13.5,2.8,5,GPS Schedule
2021-05-28 10:25:02 AM,51.3429050,-114.3788999,1296.56,3,13.0,1.8,5,GPS Schedule
2021-05-28 10:30:04 AM,51.3428213,-114.3791944,1282.23,4,15.0,1.8,6,GPS Schedule
2021-05-28 10:35:04 AM,51.3426004,-114.3791736,1303.18,4,15.0,2.6,5,GPS Schedule
2021-05-28 10:40:02 AM,51.3427838,-114.3788701,1267.64,3,15.0,2.6,5,GPS Schedule
2021-05-28 10:45:03 AM,51.3428374,-114.3792820,1259.03,3,14.0,3.4,4,GPS Schedule
2021-05-28 10:50:18 AM,51.3439359,-114.3791060,1385.35,19,13.5,1.8,5,GPS Schedule
2021-05-28 10:56:08 AM,51.3429033,-114.3793162,1236.52,70,14.0,4.6,4,GPS Schedule
2021-05-28 11:01:10 AM,0.0000000,0.0000000,0.00,70,14.5,0,0,GPS Schedule
2021-05-28 11:06:08 AM,51.3395633,-114.4202575,-0.36,70,14.5,10.6,3,GPS Schedule
2021-05-28 11:11:08 AM,51.3388525,-114.4203101,0.15,70,15.5,10.8,3,GPS Schedule
2021-05-28 11:16:08 AM,51.3429498,-114.3791132,1250.30,70,16.0,6.8,4,GPS Schedule
2021-05-28 11:20:33 AM,51.3429422,-114.3789173,1258.67,34,16.0,1.4,5,GPS Schedule
2021-05-28 11:25:15 AM,51.3428506,-114.3789792,1257.85,16,16.0,1.4,5,GPS Schedule
2021-05-28 11:30:04 AM,51.3428763,-114.3788510,1261.97,4,16.0,1.6,5,GPS Schedule
2021-05-28 11:35:03 AM,51.3428772,-114.3790456,1249.09,3,16.0,1.6,5,GPS Schedule
2021-05-28 11:40:08 AM,51.3429494,-114.3789767,1264.43,8,16.5,1.8,5,GPS Schedule
2021-05-28 11:45:10 AM,51.3428079,-114.3784523,1288.55,10,16.5,2,5,GPS Schedule
2021-05-28 11:50:02 AM,51.3427967,-114.3788558,1265.21,3,17.0,2.2,5,GPS Schedule
2021-05-28 11:56:06 AM,51.3428860,-114.3789496,1270.07,66,17.0,1.4,5,GPS Schedule
2021-05-28 12:00:41 PM,51.3428837,-114.3789625,1251.06,41,16.5,1.4,5,GPS Schedule
2021-05-28 12:05:02 PM,51.3429791,-114.3788996,1268.18,3,16.0,1.6,5,GPS Schedule
2021-05-28 12:10:05 PM,51.3430320,-114.3790125,1286.53,5,15.0,1.6,5,GPS Schedule
2021-05-28 12:15:01 PM,51.3428014,-114.3790723,1185.40,2,15.0,1.8,5,GPS Schedule
2021-05-28 12:20:03 PM,51.3428520,-114.3789696,1248.77,3,15.0,2,5,GPS Schedule
2021-05-28 12:25:04 PM,51.3429594,-114.3788481,1227.68,4,15.0,2.4,5,GPS Schedule
2021-05-28 12:30:42 PM,51.3429557,-114.3789351,1256.18,42,15.0,2.6,5,GPS Schedule
2021-05-28 12:35:01 PM,51.3428099,-114.3788767,1215.37,2,14.0,2.4,5,GPS Schedule
2021-05-28 12:41:10 PM,0.0000000,0.0000000,0.00,70,13.0,0,0,GPS Schedule
2021-05-28 12:46:08 PM,51.3431790,-114.3787452,1295.21,69,13.0,2.2,5,GPS Schedule
2021-05-28 12:50:02 PM,51.3431085,-114.3787521,1268.19,3,12.5,2,4,GPS Schedule
2021-05-28 12:56:08 PM,51.3429629,-114.3789147,1235.05,70,13.0,1.8,5,GPS Schedule
2021-05-28 1:01:10 PM,0.0000000,0.0000000,0.00,70,13.5,0,0,GPS Schedule
2021-05-28 1:05:54 PM,51.3428530,-114.3790276,1230.75,55,13.5,1.8,6,GPS Schedule
2021-05-28 1:10:02 PM,51.3429237,-114.3791526,1268.00,3,13.0,2,5,GPS Schedule
2021-05-28 1:15:11 PM,51.3428470,-114.3791444,1270.98,12,13.0,1.8,5,GPS Schedule
2021-05-28 1:20:05 PM,51.3429664,-114.3789506,1265.48,6,13.0,1.8,5,GPS Schedule
2021-05-28 1:25:04 PM,51.3428949,-114.3792724,1257.75,5,14.0,1.6,5,GPS Schedule
2021-05-28 1:30:01 PM,51.3430627,-114.3787401,1245.38,2,14.5,1.6,5,GPS Schedule
